background, person, image, K, BER, SNR
3, 3, 5, 2, 0.00886887392872734, 5
3, 3, 5, 2, 0.0035115532783432514, 6
3, 3, 5, 2, 0.0011296709019752008, 7
3, 3, 5, 4, 0.06110562231463824, 1
3, 3, 5, 4, 0.03230858779649074, 2
3, 3, 5, 4, 0.016121744058696933, 3
3, 3, 5, 4, 0.005223291899302284, 4
3, 3, 5, 4, 0.0015164395836684051, 5
3, 3, 5, 4, 0.0002852897701598389, 6
3, 3, 5, 4, 5.36115004327214e-05, 7
3, 3, 5, 8, 0.08092081581386087, 1
3, 3, 5, 8, 0.042190336144107714, 2
3, 3, 5, 8, 0.019474377532186046, 3
3, 3, 5, 8, 0.007362007827279063, 4
3, 3, 5, 8, 0.0018783172115892745, 5
3, 3, 5, 8, 0.000340815967036586, 6
3, 3, 5, 8, 4.020862532454105e-05, 7
3, 3, 5, 16, 0.08688700993344516, 1
3, 3, 5, 16, 0.0385773039542311, 2
3, 3, 5, 16, 0.01188835022095597, 3
3, 3, 5, 16, 0.0027782245402813836, 4
3, 3, 5, 16, 0.00038102459236112704, 5
3, 3, 5, 16, 4.978210754466987e-05, 6
3, 3, 5, 16, 0.0, 7
3, 3, 5, 32, 0.1019173770190474, 1
3, 3, 5, 32, 0.03845284868536942, 2
3, 3, 5, 32, 0.009135016734446921, 3
3, 3, 5, 32, 0.001453254601015555, 4
3, 3, 5, 32, 0.0001225405724176489, 5
3, 3, 5, 32, 2.297635732830917e-05, 6
3, 3, 5, 32, 0.0, 7
3, 3, 5, 64, 0.11766192587827126, 1
3, 3, 5, 64, 0.032182217831185043, 2
3, 3, 5, 64, 0.0050643720944481465, 3
3, 3, 5, 64, 0.0005227121292190336, 4
3, 3, 5, 64, 0.0, 5
3, 3, 5, 64, 0.0, 6
3, 3, 5, 64, 0.0, 7
3, 3, 5, 128, 0.15074022164526035, 1
3, 3, 5, 128, 0.029555254309981696, 2
3, 3, 5, 128, 0.0029754382740160377, 3
3, 3, 5, 128, 0.0, 4
3, 3, 5, 128, 0.0, 5
3, 3, 5, 128, 0.0, 6
3, 3, 5, 128, 0.0, 7
